LONG	LAT	SES.SIZE.DISPARITY	SES.SHAPE.VENTRAL
-78.28	-2.873	0.895937863	-0.571943866
-77.28	-2.873	0.81319133	-0.784469193
-76.28	-2.873	1.232644651	-1.427683549
-75.28	-2.873	1.719719985	-1.565909326
-74.28	-2.873	1.235140387	-2.080753335
-73.28	-2.873	1.718008676	-1.960867569
-72.28	-2.873	1.43079771	-1.4134856
-71.28	-2.873	0.256318128	-1.885877575
-70.28	-2.873	0.141205856	-1.665403837
-69.28	-2.873	0.226259648	-1.800792178
-68.28	-2.873	-0.09480104	-2.316136799
-67.28	-2.873	-0.06649674	-2.586879416
-66.28	-2.873	-0.05518883	-2.626784742
-65.28	-2.873	-0.213637241	-2.861824679
-64.28	-2.873	0.115540396	-2.154888359
-63.28	-2.873	0.649243517	-1.369246589
-62.28	-2.873	0.62692784	-1.590495657
-61.28	-2.873	0.876490239	-1.586512143
-60.28	-2.873	0.850416538	-1.08762945
-59.28	-2.873	1.212887848	-1.202945375
-58.28	-2.873	0.887920326	-1.190825055
-57.28	-2.873	0.776507743	-1.270269961
-56.28	-2.873	0.143621666	-1.742487404
-55.28	-2.873	0.160189555	-1.852987063
-54.28	-2.873	0.271647684	-2.017438571
-53.28	-2.873	0.265131499	-1.703435801
-52.28	-2.873	0.355227118	-1.602902848
-51.28	-2.873	-0.135890212	-1.913018437
-50.28	-2.873	0.036792639	-1.441381841
-49.28	-2.873	0.085044862	-1.066566825
-48.28	-2.873	0.197991024	-1.056945211
-47.28	-2.873	0.350956688	-0.530925851
-46.28	-2.873	0.132111964	-0.404331904
-45.28	-2.873	-0.034855506	-1.096897946
-44.28	-2.873	0.252295257	-0.714714002
-43.28	-2.873	0.080464421	-0.843114178
-42.28	-2.873	0.063238121	-0.687771881
-41.28	-2.873	-0.303186353	0.13390761
-40.28	-2.873	-0.25560291	0.143203168
-80.28	-1.873	0.01881198	-1.175875008
-79.28	-1.873	0.513297109	0.172693539
-78.28	-1.873	0.674317454	0.235307886
-77.28	-1.873	0.81578146	-0.210334743
-76.28	-1.873	1.292556153	-1.240429587
-75.28	-1.873	1.036242669	-1.680912842
-74.28	-1.873	1.039585663	-1.707899769
-73.28	-1.873	0.960472937	-1.990776171
-72.28	-1.873	0.428277694	-2.279918687
-71.28	-1.873	0.672625217	-1.999544355
-70.28	-1.873	0.099947818	-2.244996392
-69.28	-1.873	0.059203597	-3.056047679
-68.28	-1.873	-0.151988969	-2.860975108
-67.28	-1.873	0.078876967	-2.319535855
-66.28	-1.873	-0.062562543	-2.463563069
-65.28	-1.873	-0.271245198	-3.402842369
-64.28	-1.873	0.421131895	-2.825569392
-63.28	-1.873	-0.117372062	-2.636375703
-62.28	-1.873	-0.027737586	-2.750631377
-61.28	-1.873	-0.023769018	-2.489983921
-60.28	-1.873	0.726296671	-1.548509694
-59.28	-1.873	0.828771555	-0.814622004
-58.28	-1.873	0.685997253	-0.98102064
-57.28	-1.873	0.831629746	-1.240359512
-56.28	-1.873	0.187826398	-1.728218547
-55.28	-1.873	0.317775317	-1.675706471
-54.28	-1.873	0.759410857	-1.927494894
-53.28	-1.873	0.58331302	-2.138262267
-52.28	-1.873	0.601312624	-1.847007608
-51.28	-1.873	0.127395787	-1.80400706
-50.28	-1.873	-0.044445106	-1.822367446
-49.28	-1.873	0.118358311	-1.097337388
-48.28	-1.873	0.291288414	-1.238901148
-47.28	-1.873	0.360349337	-0.815512859
-46.28	-1.873	0.086895077	-1.039047703
-45.28	-1.873	0.40085886	-0.562281638
-80.28	-0.873	-0.746487648	-1.950662038
-79.28	-0.873	0.40812476	0.812329988
-78.28	-0.873	0.656285522	0.792871694
-77.28	-0.873	0.882924771	0.851388961
-76.28	-0.873	1.45754208	-0.958524038
-75.28	-0.873	0.489381054	-1.420221197
-74.28	-0.873	1.028230297	-1.707130305
-73.28	-0.873	0.579840578	-2.677834463
-72.28	-0.873	0.137582661	-2.459273198
-71.28	-0.873	0.590548079	-1.955322551
-70.28	-0.873	1.237738356	-1.534028172
-69.28	-0.873	0.246022371	-2.583450597
-68.28	-0.873	0.133110418	-2.843286551
-67.28	-0.873	-0.103608743	-3.458945291
-66.28	-0.873	-0.141002271	-2.87987323
-65.28	-0.873	-0.100258561	-2.311534207
-64.28	-0.873	-0.02892779	-2.640567074
-63.28	-0.873	-0.107524825	-2.302091516
-62.28	-0.873	-0.16552852	-2.594153506
-61.28	-0.873	-0.014197778	-2.556101727
-60.28	-0.873	-0.039227313	-2.128880673
-59.28	-0.873	0.197524349	-2.425220907
-58.28	-0.873	-0.110766625	-2.193678017
-57.28	-0.873	-0.044815042	-2.058347365
-56.28	-0.873	-0.07766472	-2.101702471
-55.28	-0.873	0.500971005	-1.6521664
-54.28	-0.873	0.36735281	-1.434693942
-53.28	-0.873	0.157047031	-1.639538545
-52.28	-0.873	0.611382662	-1.493538462
-51.28	-0.873	0.625756101	-1.465666188
-50.28	-0.873	0.071760923	-1.5733739
-49.28	-0.873	0.389673123	-1.157213395
-48.28	-0.873	0.328572073	-1.106279814
-47.28	-0.873	0.45772829	-0.491332741
-79.28	0.127	0.978257641	0.47642035
-78.28	0.127	0.642475489	0.972487765
-77.28	0.127	1.050288783	0.628928045
-76.28	0.127	1.285814805	0.198711287
-75.28	0.127	0.408100543	-2.377902364
-74.28	0.127	0.740817129	-3.592670939
-73.28	0.127	0.10453852	-2.640172505
-72.28	0.127	0.954394769	-1.377145983
-71.28	0.127	0.600674838	-1.911779636
-70.28	0.127	0.658721249	-1.935259268
-69.28	0.127	1.005223258	-1.775331478
-68.28	0.127	-0.123909131	-3.169375089
-67.28	0.127	0.004110834	-3.361218646
-66.28	0.127	-0.241898374	-2.934476612
-65.28	0.127	-0.2858839	-3.436088344
-64.28	0.127	-0.173780714	-2.735211478
-63.28	0.127	-0.095520475	-2.397775651
-62.28	0.127	-0.216208146	-2.507876614
-61.28	0.127	0.003629957	-2.36883163
-60.28	0.127	-0.173670432	-2.138496153
-59.28	0.127	-0.065970784	-2.285250363
-58.28	0.127	-0.134526192	-2.079580056
-57.28	0.127	0.568092453	-2.434693684
-56.28	0.127	0.076332593	-2.360883612
-55.28	0.127	0.352478265	-1.991384349
-54.28	0.127	-0.04009784	-2.391838058
-53.28	0.127	-0.037075287	-1.935215515
-52.28	0.127	0.903516165	-0.887543064
-51.28	0.127	0.435525389	-1.457042429
-50.28	0.127	0.72057718	-1.151355289
-79.28	1.127	-0.099056713	-0.10691571
-78.28	1.127	-0.481142964	-0.055861858
-77.28	1.127	-0.224905629	-0.454024615
-76.28	1.127	0.144031596	-0.697332066
-75.28	1.127	0.257193752	-1.393548094
-74.28	1.127	0.362640965	-2.231545156
-73.28	1.127	0.880160745	-2.153359286
-72.28	1.127	0.706842684	-2.085048979
-71.28	1.127	1.417052225	-2.229506022
-70.28	1.127	0.725003986	-1.788353948
-69.28	1.127	0.644906749	-1.600844041
-68.28	1.127	-0.174006182	-2.900421053
-67.28	1.127	-0.016076358	-3.65456438
-66.28	1.127	-0.319322234	-3.460701692
-65.28	1.127	-0.354993179	-3.070769163
-64.28	1.127	-0.301694471	-2.980619734
-63.28	1.127	-0.123554442	-2.642691964
-62.28	1.127	-0.116103271	-2.732219598
-61.28	1.127	0.10277883	-2.293062097
-60.28	1.127	-0.019655518	-2.894069124
-59.28	1.127	1.246975788	0.006347714
-58.28	1.127	1.8551407	0.094540935
-57.28	1.127	0.858089435	-0.476604045
-56.28	1.127	0.634495411	-0.746223277
-55.28	1.127	0.61731387	-0.638528646
-54.28	1.127	0.719047767	-1.297306775
-53.28	1.127	0.923858132	-1.079775445
-52.28	1.127	0.98492318	-1.005704363
-51.28	1.127	0.867803268	-0.865827112
-50.28	1.127	0.830103408	-0.838528465
-78.28	2.127	-0.312210972	-0.307406436
-77.28	2.127	-0.592194427	-0.502889574
-76.28	2.127	-0.236861272	-0.760887098
-75.28	2.127	0.012386674	-0.877466546
-74.28	2.127	0.237548543	-1.368175655
-73.28	2.127	0.343987186	-1.772781071
-72.28	2.127	1.082719782	-2.01840147
-71.28	2.127	1.521195477	-1.258351814
-70.28	2.127	0.365668019	-1.802226756
-69.28	2.127	0.108342046	-3.126682599
-68.28	2.127	-0.273707593	-3.033221969
-67.28	2.127	-0.160790847	-3.236430903
-66.28	2.127	-0.208361457	-3.093606379
-65.28	2.127	-0.165304437	-2.261642848
-64.28	2.127	-0.169230857	-2.470699358
-63.28	2.127	-0.314386549	-3.059785592
-62.28	2.127	-0.207485812	-2.090309743
-61.28	2.127	0.445083758	-0.868962905
-60.28	2.127	0.969679723	-0.480009151
-59.28	2.127	1.051486624	0.13567938
-58.28	2.127	0.842835484	0.01563958
-57.28	2.127	0.793161445	0.055698749
-56.28	2.127	1.060520396	0.063468064
-55.28	2.127	1.44851262	0.051963545
-54.28	2.127	0.327620319	-1.238185655
-53.28	2.127	0.718036774	-0.596477351
-52.28	2.127	0.60599032	-0.787576499
-51.28	2.127	0.588292952	-0.7323789
-77.28	3.127	-0.701040144	-0.465721199
-76.28	3.127	-0.774409097	-0.65023696
-75.28	3.127	-0.193724895	-0.692530027
-74.28	3.127	0.238142414	-0.986996231
-73.28	3.127	0.349330099	-1.490136059
-72.28	3.127	0.263974484	-1.528218023
-71.28	3.127	1.154215654	-1.664369015
-70.28	3.127	0.840440709	-1.500896896
-69.28	3.127	0.564674354	-1.836595374
-68.28	3.127	0.028463441	-2.561922868
-67.28	3.127	-0.250751865	-4.083240731
-66.28	3.127	-0.317814117	-2.548531744
-65.28	3.127	-0.201000178	-2.617534441
-64.28	3.127	-0.201649568	-2.542399154
-63.28	3.127	0.307766822	-1.557432061
-62.28	3.127	0.904105204	-0.552953727
-61.28	3.127	0.992568499	0.127386296
-60.28	3.127	0.767111194	-0.295001816
-59.28	3.127	1.197114162	0.053625025
-58.28	3.127	0.841037032	0.131510903
-57.28	3.127	1.085782961	-0.022045175
-56.28	3.127	0.883076062	0.061825281
-55.28	3.127	1.165583926	-0.013511355
-54.28	3.127	1.631423016	-0.025274251
-53.28	3.127	0.474718094	-0.804194228
-52.28	3.127	1.037384787	-0.629819209
-51.28	3.127	0.462004621	-0.646137744
-77.28	4.127	-0.55352906	-0.96105595
-76.28	4.127	-0.558598629	-0.55619376
-75.28	4.127	-0.606528485	-0.611422577
-74.28	4.127	0.095055508	-0.34238069
-73.28	4.127	0.163189673	-0.863303076
-72.28	4.127	0.508644988	-1.769495477
-71.28	4.127	0.331652181	-1.601209046
-70.28	4.127	0.410717058	-1.557104829
-69.28	4.127	0.654633109	-0.998131107
-68.28	4.127	0.481667511	-0.954734396
-67.28	4.127	-0.053432013	-2.015436262
-66.28	4.127	-0.367818832	-2.460755191
-65.28	4.127	-0.283900809	-2.188521315
-64.28	4.127	-0.424134811	-2.038452385
-63.28	4.127	0.527718053	-0.738285219
-62.28	4.127	0.60284346	-0.581319104
-61.28	4.127	0.700241224	-0.018564053
-60.28	4.127	0.740468188	0.653866891
-59.28	4.127	1.077083606	0.235152954
-58.28	4.127	1.093837445	0.098475251
-57.28	4.127	1.237572245	-0.006144887
-56.28	4.127	1.77823093	-0.127157034
-55.28	4.127	0.853429255	0.036662104
-54.28	4.127	0.830018797	-0.147389113
-53.28	4.127	0.850110075	-0.71462731
-52.28	4.127	0.946374709	-0.734495768
-77.28	5.127	-0.552444914	-0.557284749
-76.28	5.127	-0.677608705	-0.784090409
-75.28	5.127	-0.634831761	-0.617494842
-74.28	5.127	-0.569242144	-0.399091778
-73.28	5.127	-0.553519351	-0.753989637
-72.28	5.127	-0.253020288	-1.91442051
-71.28	5.127	0.556590996	-1.245003315
-70.28	5.127	0.369951266	-1.355363435
-69.28	5.127	0.784819846	-1.324113017
-68.28	5.127	0.764400204	-1.361281581
-67.28	5.127	0.763963435	-0.639040907
-66.28	5.127	0.338231511	-1.122047231
-65.28	5.127	-0.36808438	-2.068050963
-64.28	5.127	0.045207238	-1.592910564
-63.28	5.127	0.427344146	-0.234116439
-62.28	5.127	0.490481636	-0.351419505
-61.28	5.127	0.2740783	0.181774604
-60.28	5.127	0.828565557	1.055781467
-59.28	5.127	1.872229007	0.627653581
-58.28	5.127	0.945072674	0.686275951
-57.28	5.127	0.872032478	-8.49E-05
-56.28	5.127	1.129908776	-0.022243123
-55.28	5.127	1.475043804	0.07053424
-54.28	5.127	0.931624433	0.151342902
-53.28	5.127	0.564882608	-0.648530535
-77.28	6.127	-0.49682702	0.089139075
-76.28	6.127	-0.867616548	-1.312552077
-75.28	6.127	-0.541988934	-0.225418609
-74.28	6.127	0.012452886	-0.04383076
-73.28	6.127	-0.560128001	-0.970847161
-72.28	6.127	-0.176673545	-0.453170146
-71.28	6.127	0.878034591	-0.866208311
-70.28	6.127	0.769034668	-0.998485932
-69.28	6.127	0.177400105	-1.559557219
-68.28	6.127	0.741134628	-0.991669927
-67.28	6.127	0.602902655	-0.971345554
-66.28	6.127	1.13461825	-1.127895654
-65.28	6.127	-0.111703701	-1.770855342
-64.28	6.127	0.089144333	-1.613536254
-63.28	6.127	0.359503508	-0.789864907
-62.28	6.127	0.300757636	-0.339713199
-61.28	6.127	0.487091884	0.276455785
-60.28	6.127	1.01485981	0.792103591
-59.28	6.127	1.21600817	0.811588091
-58.28	6.127	1.109184375	0.665789807
-57.28	6.127	0.913501552	0.083377019
-77.28	7.127	-0.793583967	-1.603658726
-76.28	7.127	-0.431748478	-0.764915054
-75.28	7.127	-0.488367675	-0.734316192
-74.28	7.127	0.526270253	-0.976123224
-73.28	7.127	0.024985257	-0.699623731
-72.28	7.127	0.031459569	0.010761414
-71.28	7.127	0.239910652	-0.1056729
-70.28	7.127	0.579116107	-1.0177554
-69.28	7.127	0.539346301	-1.070248306
-68.28	7.127	0.331783067	-0.891471267
-67.28	7.127	0.546908276	-1.161103316
-66.28	7.127	0.632007967	-1.021174125
-65.28	7.127	0.870544892	-0.680827462
-64.28	7.127	0.628778486	-1.267567921
-63.28	7.127	0.181232935	-1.413285449
-62.28	7.127	0.052630947	-1.289783131
-61.28	7.127	0.89906543	-0.266766651
-60.28	7.127	0.496724074	-0.172350696
-59.28	7.127	1.326539516	0.822926263
-81.28	8.127	0.225497883	-0.126147464
-80.28	8.127	0.055824909	-0.423615088
-78.28	8.127	-0.572845434	-1.611748562
-77.28	8.127	-0.893795093	-2.333735547
-76.28	8.127	-0.46477775	-2.179607281
-75.28	8.127	-0.508636905	-2.434997815
-74.28	8.127	0.589627105	-1.424699306
-73.28	8.127	0.066041158	-0.319993946
-72.28	8.127	-0.064634945	-0.214752769
-71.28	8.127	0.014503116	-0.381101402
-70.28	8.127	0.033253913	-0.670754501
-69.28	8.127	0.488753041	-0.71725082
-68.28	8.127	0.714509098	-0.560109728
-67.28	8.127	0.323246726	-0.552702297
-66.28	8.127	1.173838681	-0.491899565
-65.28	8.127	0.602151771	-0.713684163
-64.28	8.127	0.411719388	-1.22772978
-63.28	8.127	0.271112536	-1.096241146
-62.28	8.127	0.19637074	-1.345398429
-61.28	8.127	0.278172201	-1.163851357
-60.28	8.127	0.273820371	-1.083331364
-59.28	8.127	0.749961629	0.523643962
-83.28	9.127	0.664054253	1.618306475
-82.28	9.127	0.102822325	-0.611145753
-80.28	9.127	0.912869372	-0.210703153
-79.28	9.127	-0.018382023	-0.23638395
-78.28	9.127	-0.650043759	-1.038328633
-76.28	9.127	-0.656785962	-2.529129311
-75.28	9.127	-0.887793274	-2.710887118
-74.28	9.127	-0.465431737	-3.01844816
-73.28	9.127	0.243921341	-1.520494715
-72.28	9.127	-0.000716908	-0.914868825
-71.28	9.127	0.261759079	-0.39478114
-70.28	9.127	0.148991974	-0.13663362
-69.28	9.127	0.217584354	-1.125952273
-68.28	9.127	0.017856893	-1.956279224
-67.28	9.127	0.065752682	-0.981618085
-66.28	9.127	0.304608808	-0.529311196
-65.28	9.127	0.07701661	-0.642858978
-64.28	9.127	0.306259027	-0.841314635
-63.28	9.127	1.016418857	-0.562417044
-62.28	9.127	0.577419335	-1.286995054
-61.28	9.127	0.114085351	-1.319000859
-85.28	10.127	0	0
-84.28	10.127	1.261148174	1.163089453
-83.28	10.127	1.074964013	1.277044046
-75.28	10.127	-0.714998831	-2.221003025
-74.28	10.127	0.255399154	-1.227252972
-73.28	10.127	-0.155384278	-0.659337249
-72.28	10.127	-0.166624456	-1.72871842
-71.28	10.127	0.3252742	-0.837960566
-70.28	10.127	0.409823514	-1.081825921
-69.28	10.127	0.268208499	-0.816309322
-68.28	10.127	0.16507738	-0.925212296
-67.28	10.127	0.275374123	-0.200321434
-66.28	10.127	0.280054887	-0.459268929
-65.28	10.127	0.353457013	-0.483561782
-64.28	10.127	0.411254368	-0.486739671
-63.28	10.127	0.113619652	-0.735903144
-85.28	11.127	0	0
-84.28	11.127	0	0
-74.28	11.127	0.496687963	-0.953205576
-73.28	11.127	0.263144387	-0.692123199
-72.28	11.127	0.002567653	-1.502314323
-70.28	11.127	0.481212553	-0.93238389
-69.28	11.127	0.031299022	-0.438247364
-86.28	12.127	0	0
-85.28	12.127	0	0
-88.28	13.127	0	0
-87.28	13.127	0	0
-86.28	13.127	0	0
-85.28	13.127	0	0
-91.28	14.127	0	0
-90.28	14.127	0	0
-89.28	14.127	0	0
-88.28	14.127	0	0
-87.28	14.127	0	0
-86.28	14.127	0	0
-85.28	14.127	0	0
-92.28	15.127	0	0
-91.28	15.127	0	0
-90.28	15.127	0	0
-89.28	15.127	0	0
-88.28	15.127	0	0
-87.28	15.127	0	0
-86.28	15.127	0	0
-85.28	15.127	0	0
-84.28	15.127	0	0
-97.28	16.127	2.957248661	1.67357001
-96.28	16.127	2.159160933	1.799182158
-95.28	16.127	2.022894367	1.178992694
-94.28	16.127	3.135431839	2.093769078
-93.28	16.127	1.50917752	1.861218194
-92.28	16.127	0	0
-91.28	16.127	0	0
-90.28	16.127	0.7698358	1.377753982
-89.28	16.127	1.003696253	1.531222315
-100.3	17.127	1.090063274	1.448469515
-99.28	17.127	1.8252164	1.455090146
-98.28	17.127	1.219289109	1.067785077
-97.28	17.127	1.029224808	1.110891135
-96.28	17.127	0.461004213	0.198741557
-95.28	17.127	0.715967465	0.41143383
-94.28	17.127	1.649666727	0.466222575
-93.28	17.127	0.713490933	0.646343704
-92.28	17.127	1.164539041	1.087996513
-91.28	17.127	1.640056757	1.29248471
-90.28	17.127	1.015371145	0.948811067
-89.28	17.127	1.669312195	1.550042739
-88.28	17.127	1.574332532	1.253234233
-102.3	18.127	3.297530404	1.579424513
-101.3	18.127	3.305027794	1.771810126
-100.3	18.127	1.68448665	1.933835643
-99.28	18.127	1.201671057	1.033736364
-98.28	18.127	1.136150481	0.779058426
-97.28	18.127	0.533279928	0.760080736
-96.28	18.127	0.514350373	0.638849355
-95.28	18.127	0.524912489	0.992382776
-94.28	18.127	0.948370784	1.137951679
-93.28	18.127	0.826185854	1.007738107
-92.28	18.127	1.090104425	1.283569073
-91.28	18.127	1.38489201	0.853804506
-90.28	18.127	0.242418215	1.183513785
-89.28	18.127	0.413535932	1.002218827
-88.28	18.127	0.611233079	1.198125608
-104.3	19.127	1.880864442	2.009789149
-103.3	19.127	1.26183489	0.801780373
-102.3	19.127	1.00908658	0.949934354
-101.3	19.127	1.908324783	0.662147962
-100.3	19.127	1.662839644	0.860205434
-99.28	19.127	0.679524491	1.03464566
-98.28	19.127	0	0
-97.28	19.127	1.463495214	0.966223124
-96.28	19.127	0.67332174	1.111690879
-90.28	19.127	1.005298707	1.155271101
-89.28	19.127	0.974943688	1.213436005
-88.28	19.127	0.797245474	1.602443415
-105.3	20.127	1.207569564	1.255106337
-104.3	20.127	3.033231337	0.790465053
-103.3	20.127	1.45258497	0.804102812
-102.3	20.127	1.714323115	0.424683162
-101.3	20.127	-0.710332441	-1.968442753
-100.3	20.127	-0.373099431	-1.683572337
-99.28	20.127	1.212640836	2.260637285
-98.28	20.127	0.661743834	0.889446347
-97.28	20.127	1.934758476	1.304398904
-90.28	20.127	1.724037521	1.326325615
-89.28	20.127	1.258230574	1.159596269
-88.28	20.127	2.463633043	0.934273285
-105.3	21.127	1.377174266	1.367886332
-104.3	21.127	1.266788387	0.964224287
-103.3	21.127	0.889495692	0.190311719
-102.3	21.127	-1.101865574	-1.944106134
-101.3	21.127	-0.598193704	-1.270793393
-100.3	21.127	0	0
-99.28	21.127	0.434256427	0.894674963
-98.28	21.127	0.466801163	0.66720294
-97.28	21.127	1.499616666	0.78011065
-89.28	21.127	0.925867032	0.914432676
-88.28	21.127	0.629417514	1.295455699
-87.28	21.127	1.60613916	1.10236098
-105.3	22.127	0	0
-104.3	22.127	-0.894544936	-2.042952903
-103.3	22.127	-0.658810651	-1.340829582
-102.3	22.127	-0.450998802	-1.225442348
-101.3	22.127	-0.403267753	-1.326397556
-100.3	22.127	0	0
-99.28	22.127	0.909003685	1.056079953
-98.28	22.127	1.785127956	1.157338949
-106.3	23.127	0	0
-105.3	23.127	-0.424331844	-0.93089277
-104.3	23.127	-0.770248993	-1.623490916
-103.3	23.127	-0.356440049	-1.266504342
-102.3	23.127	-0.467026525	-1.439061947
-101.3	23.127	-0.52558075	-1.396167632
-100.3	23.127	0	0
-99.28	23.127	1.154815151	0.82999491
-98.28	23.127	1.569970044	1.016111882
-107.3	24.127	0	0
-106.3	24.127	-0.890776076	-0.750760307
-105.3	24.127	-0.973705923	-1.834096017
-104.3	24.127	-0.637199221	-1.571600682
-103.3	24.127	-0.605244739	-1.312527586
-100.3	24.127	2.818188128	1.794446912
-99.28	24.127	0.683568173	-0.058611634
-98.28	24.127	0.698116536	0.328086231
-108.3	25.127	0	0
-107.3	25.127	-0.677935536	-0.881125195
-106.3	25.127	-0.811225013	-1.880354766
-105.3	25.127	-0.500946731	-1.884765164
-104.3	25.127	0	0
-103.3	25.127	0	0
-100.3	25.127	0.579874808	-0.164766187
-99.28	25.127	0.869649137	-0.113659854
-98.28	25.127	-0.566349009	-1.659269375
-109.3	26.127	0	0
-108.3	26.127	0	0
-107.3	26.127	-0.857382146	-1.708350729
-106.3	26.127	-0.755212415	-1.71509727
-105.3	26.127	-0.709852244	-1.571693473
-104.3	26.127	0	0
-103.3	26.127	0	0
-100.3	26.127	1.056169221	0.046210909
-99.28	26.127	1.21867838	0.252789393
-98.28	26.127	-0.428980771	-1.638571725
-97.28	26.127	-0.719281606	-1.540379348
-110.3	27.127	0	0
-109.3	27.127	0	0
-108.3	27.127	0	0
-107.3	27.127	-0.914956671	-1.899207665
-106.3	27.127	-0.757615075	-1.303801033
-105.3	27.127	0	0
-104.3	27.127	0	0
-100.3	27.127	-0.629042501	-1.531900463
-99.28	27.127	-0.698014132	-1.808113286
-111.3	28.127	0	0
-110.3	28.127	0	0
-109.3	28.127	0	0
-108.3	28.127	-0.673611009	-1.319520442
-107.3	28.127	0	0
-106.3	28.127	0	0
-105.3	28.127	0	0
-104.3	28.127	0	0
-100.3	28.127	0	0
-99.28	28.127	-0.566949999	-1.478149047
-112.3	29.127	0	0
-111.3	29.127	0	0
-110.3	29.127	0	0
-109.3	29.127	0	0
-108.3	29.127	-0.712659393	-1.352262067
-107.3	29.127	0	0
-106.3	29.127	0	0
-105.3	29.127	0	0
-104.3	29.127	0	0
-103.3	29.127	0	0
-101.3	29.127	0	0
-100.3	29.127	0	0
-112.3	30.127	0	0
-111.3	30.127	0	0
-110.3	30.127	-0.788876977	-1.307450933
-109.3	30.127	-0.35265351	-1.307980663
-108.3	30.127	-0.548502934	-1.249698297
-107.3	30.127	0	0
-106.3	30.127	0	0
-105.3	30.127	-0.423603834	-1.764926186
-104.3	30.127	-0.643958982	-1.693057159
-102.3	30.127	0	0
-101.3	30.127	0	0
-111.3	31.127	-0.450408722	-1.726272248
-110.3	31.127	-0.45609461	-1.71347101
-109.3	31.127	-0.538176255	-1.561790742
-108.3	31.127	-0.435804907	-1.410117245
-107.3	31.127	0	0
-106.3	31.127	-0.578607044	-1.897511441
-105.3	31.127	0	0
-115.3	32.127	0	0
-114.3	32.127	0	0
-108.3	32.127	-0.587475716	-2.086483238
-107.3	32.127	-0.345884801	-1.720252017
-106.3	32.127	-0.393648242	-1.38875267
-115.3	33.127	0	0
